0.09831282133966426,0.0621488495608086,0.04463728282069611,0.04009666698507268,-0.0339331562603928,0.01851016568934083,0.006593812469413285,2.3279824405540503e-05
0.35949054707353717,0.31779438583613706,0.31334168340824736,0.21285938755775127,0.11923740666119259,-0.0918253984209711,-0.07352208664128883,-0.028280357817414708
0.33360216992618774,-0.2451003868912815,-0.1810956057547539,0.11899146707519614,0.09490946373826493,-0.07564491665225691,0.02919533775984431,0.0073024781616388154
0.15853873270645988,0.1413732608254776,0.12505538363751406,0.08650029690705006,0.07521282899330746,0.03231812537486914,0.03030013046053219,0.025973871089400215
0.14086260813130655,0.1294375006925311,0.1051590566671389,0.1037434164788742,0.1028230207723994,0.09256932081373877,0.035943922844593676,-0.010622065617373324
0.3155572594357857,-0.23704785339529463,0.2035423484840452,0.14121027268345973,-0.13937611613555778,-0.06867617707867134,0.05928148534509836,-0.002166569478950187
0.14870195942527473,0.12797303880280225,0.11255968891934869,0.0877003562132103,0.07095423854738117,0.06782790414344997,0.06526798039113822,0.05669942910941622
0.1379740326126535,0.1300302412178789,0.12691853379824047,0.08769981067722356,0.07432231511909332,0.06993141853299596,0.047094964014209074,0.038411311204794414
0.13755417871521503,0.13284871322360547,0.11388316615661008,0.09968122629105691,0.08967471025837206,0.04992370455631959,0.037615399633679596,0.023395297309212602
0.13273650936309517,0.12442821239689118,0.12271108761760767,0.08551613010707132,0.08141131376111604,0.06386788724493946,0.043344166935669795,0.031113280890695354
0.14902345450644708,0.11791986519154837,0.11143844323750193,0.09215220237137971,0.08641176132861961,0.08243775471657462,0.03900679416010032,0.03340922302062125
0.18305032308026173,0.14054004414971075,0.12755815236584264,0.11030789781041199,0.07852071482562326,0.07541181991127524,0.022454586006666975,0.0032971440012802213
0.1580688105120103,0.14011826722688944,0.1299281218712346,0.07669239910946013,0.06542933181919418,0.06225438969233054,0.04992460920123204,0.019600094534587054
